row_id,site,rating_raw,written_date,trip_type,text_len_chars,llm_sentiment,llm_score,llm_emotion,llm_safety,llm_pricing,llm_service,llm_cleanliness,llm_atmosphere,llm_problems,llm_price_perception,llm_recommendation,llm_revisit,llm_keywords
4072,medina,5 of 5 bubbles,2017-03-05,Solo,204,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Not_mentioned,Not_mentioned,"[""stroll"", ""getting lost"", ""exotic atmosphere"", ""cheap""]"
4073,medina,4 of 5 bubbles,2017-03-05,Couples,116,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Not_mentioned,Not_mentioned,"[""monkeys"", ""snake charmers"", ""orange juice"", ""tourist""]"
4074,medina,4 of 5 bubbles,2017-03-05,Friends,232,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""maze"", ""shops"", ""stalls"", ""haggling"", ""culture""]"
4075,medina,4 of 5 bubbles,2017-03-04,Friends,1177,Neutral,3,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Neutral,"[""Scam"", ""Aggressive_vendors""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""scooters"", ""snake charmers"", ""sellers"", ""scam"", ""overwhelming""]"
4076,medina,5 of 5 bubbles,2017-03-04,Friends,101,Neutral,3,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Positive,"[""Scam""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""fab fun"", ""smells"", ""atmosphere"", ""henna artists"", ""rip off""]"
4077,medina,5 of 5 bubbles,2017-03-04,Couples,256,Neutral,3,Neutral,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Overcrowding""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""souks"", ""cycles"", ""mopeds"", ""haggling"", ""experience""]"
4078,medina,5 of 5 bubbles,2017-03-04,Couples,243,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""amazing place"", ""shops"", ""people watch"", ""explore"", ""touristy""]"
4079,medina,5 of 5 bubbles,2017-03-04,Couples,154,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""great place"", ""music"", ""juices"", ""snail"", ""friendly people""]"
4080,medina,5 of 5 bubbles,2017-03-03,Couples,356,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""great browsing"", ""lovely"", ""came alive"", ""manic"", ""getting lost""]"
4081,medina,5 of 5 bubbles,2017-03-03,Couples,463,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""superb"", ""excellent"", ""brilliant staff"", ""good service"", ""recommend""]"
4082,medina,1 of 5 bubbles,2017-03-03,Couples,1950,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"[""Scam"", ""Aggressive_vendors"", ""High_prices""]",Expensive,No,No,"[""smiling thieves"", ""relentless"", ""henna scam"", ""grab arm"", ""exploitation""]"
4083,medina,5 of 5 bubbles,2017-03-03,,279,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""feast for senses"", ""overwhelming vendors"", ""enjoy experience"", ""souqs"", ""mint tea""]"
4084,medina,4 of 5 bubbles,2017-03-02,Friends,163,Neutral,3,Neutral,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Safety"", ""Other""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""character"", ""side streets"", ""shops"", ""pickpockets"", ""beggars""]"
4085,medina,5 of 5 bubbles,2017-03-02,Couples,388,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""souks"", ""sites"", ""guided tour"", ""narrow streets"", ""mopeds""]"
4086,medina,5 of 5 bubbles,2017-03-01,Friends,239,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""shop"", ""eat"", ""culture"", ""history"", ""magical""]"
4087,medina,5 of 5 bubbles,2017-03-01,Couples,195,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""real Marrakech"", ""busy"", ""motorbikes"", ""donkeys"", ""overcrowding""]"
4088,medina,5 of 5 bubbles,2017-02-28,Friends,228,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Getting_lost""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""immense"", ""get lost"", ""guide"", ""smartest option"", ""maze""]"
4089,medina,5 of 5 bubbles,2017-02-28,Couples,307,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""favorite medina"", ""crazy"", ""stepping back in time"", ""wonderful food"", ""crafts""]"
4090,medina,4 of 5 bubbles,2017-02-28,Friends,126,Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors"", ""Overcrowding""]",Cheap,Not_mentioned,Not_mentioned,"[""good prices"", ""haggle"", ""busy area"", ""snake charmers"", ""demanded money""]"
4091,medina,4 of 5 bubbles,2017-02-27,Solo,776,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors"", ""Overcrowding""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""personal choice"", ""overwhelming energy"", ""bombarded"", ""merchants"", ""action""]"
4092,medina,5 of 5 bubbles,2017-02-27,Couples,512,Neutral,3,Frustration,Negative,Negative,Negative,Not_mentioned,Positive,"[""Aggressive_vendors"", ""Scam""]",Not_mentioned,Yes,Not_mentioned,"[""great food"", ""hassle"", ""henna scam"", ""demanded payment"", ""must see""]"
4093,medina,5 of 5 bubbles,2017-02-27,Couples,196,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""vibrant"", ""exciting"", ""stalls"", ""amazing"", ""variety""]"
4094,medina,4 of 5 bubbles,2017-02-26,Couples,499,Neutral,3,Neutral,Not_mentioned,Neutral,Negative,Not_mentioned,Neutral,"[""Overcrowding"", ""Aggressive_vendors"", ""Navigation_difficulty""]",Cheap,Not_mentioned,Not_mentioned,"[""first time"", ""maze"", ""overcrowding"", ""pricey help"", ""cheap prices""]"
4095,medina,5 of 5 bubbles,2017-02-25,Couples,841,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""culture"", ""Medina"", ""souk"", ""fantastic hotel"", ""cultural site""]"
4096,medina,4 of 5 bubbles,2017-02-25,Solo,410,Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Scam""]",Not_mentioned,No,Not_mentioned,"[""touts"", ""maze-like"", ""money involved"", ""street vendors""]"
4097,medina,4 of 5 bubbles,2017-02-25,,135,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Yes,Not_mentioned,"[""Medina"", ""intense experience"", ""sights"", ""sounds"", ""smells""]"
4098,medina,5 of 5 bubbles,2017-02-25,Couples,178,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Yes,Not_mentioned,"[""lost"", ""fun"", ""Marrakech""]"
4099,medina,5 of 5 bubbles,2017-02-25,Couples,131,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Neutral,"[""Bad_smell""]",Not_mentioned,No,Not_mentioned,"[""smoke"", ""smell"", ""pop-up restaurant""]"
4100,medina,3 of 5 bubbles,2017-02-24,Couples,342,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"[""High_prices"", ""Scam"", ""Aggressive_vendors""]",Expensive,No,Not_mentioned,"[""vendors"", ""prices"", ""expensive"", ""guide"", ""scam""]"
4101,medina,5 of 5 bubbles,2017-02-24,,557,Positive,5,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""marketplace"", ""Medina"", ""craftsmen"", ""energy"", ""not to be missed""]"
4102,medina,5 of 5 bubbles,2017-02-24,Solo,294,Positive,4,Joy,Negative,Not_mentioned,Positive,Not_mentioned,Positive,"[""Overcrowding""]",Not_mentioned,Yes,Not_mentioned,"[""guide"", ""informative"", ""culture"", ""shopping"", ""traffic""]"
4103,medina,3 of 5 bubbles,2017-02-24,Couples,126,Negative,1,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""High_prices""]",Expensive,No,Not_mentioned,"[""disappointed"", ""jumped on"", ""pay"", ""aggressive""]"
4104,medina,5 of 5 bubbles,2017-02-24,Couples,199,Positive,5,Joy,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""markets"", ""fun"", ""bargain"", ""spices"", ""shops""]"
4105,medina,4 of 5 bubbles,2017-02-24,Couples,337,Neutral,3,Neutral,Neutral,Negative,Negative,Not_mentioned,Positive,"[""Scam"", ""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""culture"", ""shops"", ""scam"", ""lost"", ""map""]"
4106,medina,5 of 5 bubbles,2017-02-23,Couples,180,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""shoppers paradise"", ""restaurants"", ""see and do"", ""hotel""]"
4107,medina,4 of 5 bubbles,2017-02-22,,376,Positive,4,Trust,Not_mentioned,Positive,Positive,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""Medina"", ""history"", ""guide"", ""Marrakech"", ""information""]"
4108,medina,5 of 5 bubbles,2017-02-22,Friends,170,Positive,4,Surprise,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Yes,Not_mentioned,"[""Medina"", ""getting lost"", ""shopping"", ""bargain"", ""experience""]"
4109,medina,5 of 5 bubbles,2017-02-22,Couples,126,Positive,4,Surprise,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding""]",Not_mentioned,Yes,Not_mentioned,"[""guide"", ""busiest"", ""sights"", ""smells"", ""amazing""]"
4110,medina,3 of 5 bubbles,2017-02-22,Couples,208,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Scam"", ""Safety"", ""Navigation_difficulty""]",Not_mentioned,No,Not_mentioned,"[""locals demand cash"", ""threatening atmosphere"", ""take care"", ""lost""]"
4111,medina,5 of 5 bubbles,2017-02-22,Friends,160,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""explore"", ""Medina"", ""souks"", ""narrow alleys"", ""Jemaa El Fnaa""]"
4112,medina,5 of 5 bubbles,2017-02-21,Couples,137,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""second visit"", ""interesting place"", ""shopping"", ""must visit""]"
4113,medina,4 of 5 bubbles,2017-02-21,Couples,320,Positive,4,Joy,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""amazing"", ""local culture"", ""artisan shops"", ""food stalls"", ""vendors""]"
4114,medina,5 of 5 bubbles,2017-02-21,,1097,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""absolute must"", ""culturally important"", ""historically important"", ""souks"", ""Djemaa El Fna""]"
4115,medina,5 of 5 bubbles,2017-02-21,Couples,313,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""true Marrakesh"", ""heart Medina"", ""narrow streets"", ""hidden restaurants"", ""complete trip""]"
4116,medina,4 of 5 bubbles,2017-02-21,Couples,594,Negative,3,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Navigation_difficulty"", ""Scam"", ""Aggressive_vendors""]",Not_mentioned,No,Not_mentioned,"[""charming place"", ""nightmare"", ""GPS map"", ""locals guide"", ""ask for money""]"
4117,medina,5 of 5 bubbles,2017-02-21,Couples,471,Positive,5,Joy,Positive,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""old city walls"", ""Jamaa el Fna"", ""souks"", ""safe"", ""hospitality""]"
4118,medina,5 of 5 bubbles,2017-02-21,Couples,416,Positive,4,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Yes,Not_mentioned,"[""multitude of faces"", ""Moroccan identity"", ""contrasting"", ""delightful"", ""experience""]"
4119,medina,4 of 5 bubbles,2017-02-20,Couples,747,Negative,3,Disgust,Not_mentioned,Fair,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Other""]",Fair,Not_mentioned,Not_mentioned,"[""great food"", ""decent price"", ""animal shows"", ""chased"", ""uncomfortable feeling""]"
4120,medina,2 of 5 bubbles,2017-02-20,Couples,1871,Negative,2,Sadness,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Other""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""cute hotels"", ""Muslim homes"", ""fascinating country"", ""bad nature"", ""poverty""]"
4121,medina,5 of 5 bubbles,2017-02-20,Couples,834,Positive,4,Trust,Positive,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""real feel"", ""stall holders"", ""traders"", ""no problems"", ""safe""]"
4122,medina,4 of 5 bubbles,2017-02-20,,206,Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Scam""]",Expensive,No,Not_mentioned,"[""wary"", ""henna ladies"", ""aggressive"", ""pictures"", ""expect cash""]"
4123,medina,4 of 5 bubbles,2017-02-20,Solo,176,Positive,4,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""enclosed area"", ""centuries"", ""entertainment areas"", ""souks"", ""tanneries""]"
4124,medina,5 of 5 bubbles,2017-02-20,Couples,377,Positive,4,Neutral,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""great atmosphere"", ""souks"", ""haggling"", ""interesting"", ""entice money""]"
4125,medina,5 of 5 bubbles,2017-02-19,,136,Positive,4,Joy,Positive,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""medina"", ""souks"", ""safe"", ""pick pockets"", ""markets""]"
4126,medina,3 of 5 bubbles,2017-02-19,,144,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""High_prices""]",Expensive,Not_mentioned,Not_mentioned,"[""overpriced"", ""bargain"", ""vendors"", ""expensive""]"
4127,medina,5 of 5 bubbles,2017-02-19,,121,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""buzzing"", ""experience"", ""back in time"", ""never sleeps""]"
4128,medina,4 of 5 bubbles,2017-02-19,Couples,143,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors"", ""Scam""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""shopping"", ""eating"", ""traders"", ""begging"", ""bothered""]"
4129,medina,5 of 5 bubbles,2017-02-19,Friends,434,Positive,4,Joy,Positive,Neutral,Positive,Not_mentioned,Positive,"[""Safety""]",Not_mentioned,Yes,Not_mentioned,"[""medina"", ""souk"", ""friendly"", ""helpful"", ""bargain""]"
4130,medina,5 of 5 bubbles,2017-02-19,Couples,316,Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Overcrowding"", ""Navigation_difficulty"", ""Scam""]",Expensive,No,Not_mentioned,"[""guided tour"", ""intimidating"", ""busy"", ""lost"", ""locals""]"
4131,medina,3 of 5 bubbles,2017-02-19,Couples,574,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"[""Scam"", ""Navigation_difficulty"", ""Safety""]",Expensive,No,Not_mentioned,"[""rough area"", ""mislead"", ""scam"", ""take money"", ""tanneries""]"
4132,medina,3 of 5 bubbles,2017-02-19,,157,Positive,3,Surprise,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""chaos"", ""beautiful"", ""stalls"", ""snake charmers"", ""culture""]"
4133,medina,4 of 5 bubbles,2017-02-19,Couples,125,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""tour"", ""guide"", ""persistent"", ""street vendors""]"
4134,medina,4 of 5 bubbles,2017-02-19,Couples,152,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Overcrowding""]",Not_mentioned,No,No,"[""lost"", ""crowded"", ""souks"", ""charm"", ""wandering""]"
4135,medina,4 of 5 bubbles,2017-02-18,Couples,331,Positive,4,Joy,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding"", ""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""amazing"", ""artisans"", ""back in time"", ""crowded"", ""intimidating""]"
4136,medina,5 of 5 bubbles,2017-02-18,,944,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,"[""Other""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""tagine"", ""luggage"", ""airport"", ""packing""]"
4137,medina,4 of 5 bubbles,2017-02-18,Business,121,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Positive,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""nice"", ""clean"", ""friendly"", ""helpful"", ""service""]"
4138,medina,5 of 5 bubbles,2017-02-18,Couples,241,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Navigation_difficulty""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""old city"", ""winding streets"", ""shops"", ""medina"", ""lost""]"
4139,medina,5 of 5 bubbles,2017-02-18,,518,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""square"", ""sunset"", ""food stalls"", ""acrobats"", ""recommend""]"
4140,medina,5 of 5 bubbles,2017-02-17,Couples,219,Positive,4,Joy,Not_mentioned,Negative,Positive,Not_mentioned,Positive,"[""Overcrowding"", ""High_prices""]",Expensive,Yes,Not_mentioned,"[""brilliant place"", ""friendly people"", ""haggle"", ""packed streets"", ""thousands of shops""]"
4141,medina,4 of 5 bubbles,2017-02-17,,227,Neutral,3,Neutral,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,"[""Navigation_difficulty""]",Fair,Not_mentioned,Not_mentioned,"[""Medina"", ""maze"", ""markets"", ""guide"", ""alleyways""]"
4142,medina,4 of 5 bubbles,2017-02-17,Couples,360,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""great experience"", ""vibrant"", ""lively"", ""day and night"", ""explore Marrakesh""]"
4143,medina,3 of 5 bubbles,2017-02-17,Couples,722,Negative,2,Frustration,Not_mentioned,Negative,Negative,Negative,Neutral,"[""Aggressive_vendors"", ""High_prices"", ""Poor_cleanliness""]",Expensive,No,No,"[""busy"", ""expensive"", ""barter"", ""dirty"", ""cruel""]"
4144,medina,2 of 5 bubbles,2017-02-16,Couples,743,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Scam"", ""High_prices""]",Expensive,No,No,"[""worst experience"", ""pushing salesman"", ""scams"", ""overpriced"", ""kamikaze motorcycles""]"
4145,medina,5 of 5 bubbles,2017-02-16,Couples,385,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""must visit"", ""huge"", ""explore"", ""local stores"", ""perfect example""]"
4146,medina,3 of 5 bubbles,2017-02-15,Friends,372,Negative,2,Disappointment,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,"[""Aggressive_vendors""]",Not_mentioned,No,No,"[""disappointing"", ""frantic"", ""battering"", ""not repeat"", ""fascinating""]"
4147,medina,2 of 5 bubbles,2017-02-14,Solo,238,Negative,1,Disgust,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"[""Overcrowding"", ""Poor_condition"", ""Poor_cleanliness""]",Not_mentioned,No,No,"[""least likable"", ""busy"", ""vehicular traffic"", ""filthy"", ""Fez is best""]"
4148,medina,5 of 5 bubbles,2017-02-14,Couples,192,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""assault on senses"", ""love it"", ""so much to see"", ""characters"", ""vibrant""]"
4149,medina,4 of 5 bubbles,2017-02-14,,609,Positive,4,Joy,Positive,Not_mentioned,Negative,Not_mentioned,Positive,"[""Navigation_difficulty"", ""Aggressive_vendors"", ""Scam""]",Not_mentioned,Yes,Not_mentioned,"[""experience"", ""maps.me"", ""hassle"", ""not threatened"", ""loved it""]"
4150,medina,1 of 5 bubbles,2017-02-14,Couples,221,Negative,1,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Safety"", ""Scam""]",Not_mentioned,No,No,"[""scary"", ""rob"", ""side street"", ""beware"", ""deceptive""]"
